KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_kuWC0iu,"In the battle between man and machine, you held out and came out victorious. But the war's not over yet and there's still more glory to come.\nIt's time to push the zirax out of their territory and leave it safe for the UCH and it's allies to move in.\n\n[b][c][00ff00]Applies only to ground-based bases belonging to either the Zirax Empire or one of the many houses that make it up.[-][/c][/b]\n[c][ff0000][b]Does not include spacestations, defense towers or bases on the low-level starting planets.[/b][-][/c]\n[c][ff0000][b]Cores must be destroyed by hand.[/b][-][/c]",,,,,,,,"В битве между человеком и машиной вы выстояли и вышли победителем. Но война еще не окончена, и слава еще впереди.\nПришло время вытеснить Zirax с их территории и оставить ее в безопасности для ЭКЗ и его союзников.\n\n[b][c][00ff00]Применимо только к наземным базам, принадлежащим либо Империи Zirax, либо одному из многих домов, входящих в ее состав.[-][/c][/b]\n[c][ff0000][b]Нет включают космические станции, защитные башни или базы на низкоуровневых стартовых планетах.[/b][-][/c]\n[c][ff0000][b]Ядра должны быть уничтожены вручную.[/b][-][/c]",,,,,,,,
pda_Guiq88m,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_u8CCS0O,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 5 (Commander).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]КПК (F1)[/b], чтобы подтвердить переход на 5 ранг (Коммандер).[-][/c]",,,,,,,,
pda_piG8C8G,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_SGa4iG4,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 5 - Commander[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить это задание и подтвердить свой ранг до 5-го - Коммандер[-][/c]",,,,,,,,
pda_vCu44OO,[b][c][ffa000]Sub-Class: Vanguard - Level 3[-][/c][/b],,,,,,,, [b][c][ffa000]Подкласс: Авангард — Уровень 3[-][/c][/b],,,,,,,,
pda_WqGuKie,[b][c][ffa000]Sub-Class: Vanguard - Level 3 (Ensign)[-][/c][/b]\n\n[c][ffffff]You've proven yourself against the mutant hordes and shown that no soldier or freak can take you down.[-][/c]\n[c][ffffff]But what about heavy weapons? You've never tried your hand against Military K-Bots. Miniguns are particularly effective against Heavy Armor.[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 25 [-][/c][/b][c][ffffff][-][/c][c][ff0000]Assault Mechanoids[-][/c]\n[c][ffffff]Use any Shotgun or Minigun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c],,,,,,,,"[b][c][ffa000]Подкласс: Авангард — уровень 3 (прапорщик)[-][/c][/b]\n\n[c][ffffff]Вы проявили себя в борьбе с полчищами мутантов и показали, что ни один солдат или урод не может победить вас.[-][/c]\n[c][ffffff]А как насчет тяжелого оружия? Вы никогда не пробовали свои силы против военных К-ботов. Миниганы особенно эффективны против тяжелой брони.[-][/c]\n\n[b][c][00ff00]Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Убить 25 [-][/c][/b][c][ffffff][-][/c][c][ff0000]штурмовых механоидов[-][/c]\n[c][ffffff]Используйте любой дробовик или миниган[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c]",,,,,,,,
pda_wq8mWu8,[b][c][ffffff]Timber Wolf[-][/c][/b],,,,,,,, [b][c][ffffff]Тимбер Волк[-][/c][/b],,,,,,,,
pda_a4m6m8W,[b][c][ff0000]Destroy 25 Assault Mechanoids[-][/c][/b],,,,,,,, [b][c][ff0000]Уничтожить 25 штурмовых механоидов[-][/c][/b],,,,,,,,
pda_mWOus0S,"You've seen and smashed plenty of regular mechanoids, but what about the big boys? The Assault Mechanoid command units? They're basically a land-based minigun drone.\nThere's no better way to prove who's better than a duel between man and machine.\n\n[c][ff0000][b]Assault Mechanoids can be found in Epsilon Bases, Xenu Weapon's Bunkers and the larger Zirax Space stations.[/b][-][/c]\n[c][ff0000][b]Epsilon is the #1 manufacturer of Assault Mechanoids.[/b][-][/c]",,,,,,,,"Вы видели и разбили множество обычных механоидов, но как насчет больших мальчиков? Командные подразделения Штурмовых Механоидов? По сути, это дроны с миниганом наземного базирования.\nНет лучшего способа доказать, кто лучше, чем дуэль между человеком и машиной.\n\n[c][ff0000][b]Штурмовых механоидов можно найти на базах Epsilon, Бункеры Xenu Weapon's и более крупные космические станции Zirax.[/b][-][/c]\n[c][ff0000][b]Epsilon - производитель №1 штурмовых механоидов.[/b][-][/c]",,,,,,,,
pda_e4sSCeO,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_mqiaGCK,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 4 (Lieutenant).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]PDA (F1)[/b], чтобы подтвердить переход на ранг 4 (лейтенант).[-][/c]",,,,,,,,
pda_380mGWm,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_q4emOqe,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 4 - Lieutenant[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить это задание и подтвердить свой ранг до 4 – лейтенант[-][/c]",,,,,,,,
pda_eWSGmuq,[b][c][ffa000]Sub-Class: Vanguard - Level 2[-][/c][/b],,,,,,,, [b][c][ffa000]Подкласс: Авангард — Уровень 2[-][/c][/b],,,,,,,,
pda_em0CiOu,"[b][c][ffa000]Sub-Class: Vanguard - Level 2 (Cadet)[-][/c][/b]\n\n[c][ffffff]You're the first through the door and the last one out. But can you hold a tenuous position against the alien hordes?[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 250[-][/c][/b][c][ffffff] Abominations, Infesters or Infected Renegades[-][/c]\n[c][ffffff]Use any Shotgun or Minigun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,"[b][c][ffa000]Подкласс: Авангард - Уровень 2 (Кадет)[-][/c][/b]\n\n[c][ffffff]Вы первый вошли в дверь и последний вышел. Но сможете ли вы удержать слабую позицию против полчищ инопланетян?[-][/c]\n\n[b][c][00ff00]Условие повышения ранга:[-][/c][/b]\n [b][c][ffa000]Убить 250[-][/c][/b][c][ffffff] поганищ, заразителей или зараженных ренегатов[-][/c]\n[c][ffffff]использовать любой дробовик или миниган[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c]",,,,,,,,
pda_0vic2S8,[b][c][ffffff]Hellwalker[-][/c][/b],,,,,,,, [b][c][ffffff]Адский странник[-][/c][/b],,,,,,,,
pda_ijA2aGO,[b][c][ff0000]Kill 250 Abominations or Infesters[-][/c][/b],,,,,,,, [b][c][ff0000]Убить 250 поганищ или заразителей[-][/c][/b],,,,,,,,
pda_eie88hW,"You've had your first experience at battlefield conditions. It's time to jump in the deep end and put your biggest guns to the test against infected and infested abominations left in the wake of the Legacy's contamination.\n\n[b][c][ff0000]- Abominations, Infesters and Infected Renegades can be found in any Abandoned structure -[-][/c][/b]",,,,,,,," Вы получили свой первый опыт в боевых условиях. Пришло время прыгнуть в самую гущу событий и испытать свое самое мощное оружие против зараженных и зараженных мерзостей, оставшихся после заражения Наследия.\n\n[b][c][ff0000]- Мерзости, Заразители и Зараженные отступники можно найти в любом заброшенном строении -[-][/c][/b]",,,,,,,,
pda_8iC4i40,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_Ciui0ic,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 3 (Ensign).[-][/c],,,,,,,,"[b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]PDA (F1)[/b], чтобы подтвердить изменение ранга на 3 (прапорщик).[-][/c]",,,,,,,,
pda_uGSiSi0,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_SZaeq8a,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 3 - Ensign[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить эту задачу и подтвердить свой ранг до 3-го - энсин[-][/c]",,,,,,,,
pda_4LW4m0i,[b][c][ffa000]Sub-Class: Vanguard - Level 1[-][/c][/b],,,,,,,, [b][c][ffa000]Подкласс: Авангард — Уровень 1[-][/c][/b],,,,,,,,
pda_GKSii0O,"[b][c][ffa000]Sub-Class: Vanguard - Level 1 (Recruit)[-][/c][/b]\n\n[c][ffffff]You've already mastered your first class role, but you're a comparative novice when it comes to weapons and tools outside your current field of expertise.[-][/c]\n[c][ffffff]Just like before, you'll need to start from the ground up only harder.[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 100[-][/c][/b][c][ffffff] Zirax Troopers (any kind)[-][/c]\n[c][ffffff]Use any Shotgun or Minigun[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,"[b][c][ffa000]Подкласс: Авангард — Уровень 1 (Рекрут)[-][/c][/b]\n\n[c][ffffff]Вы уже освоили роль первого Класса , но вы относительный новичок, когда дело доходит до оружия и инструментов, выходящих за рамки вашей текущей области знаний.[-][/c]\n[c][ffffff]Как и раньше, вам нужно начинать с земли только сильнее.[-][/c]\n\n[b][c][00ff00]Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Убейте 100[-][/c][/b][c][ffffff] Zirax Troopers (любых)[-][/c]\n[c][ffffff]Используйте любой дробовик или миниган[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c]",,,,,,,,
pda_SqC0SiG,[b][c][ffffff]Back to Basics[-][/c][/b],,,,,,,, [b][c][ffffff]Назад к основам[-][/c][/b],,,,,,,,
pda_CaiMeSe,[b][c][ff0000]Kill 100 Zirax Troopers[-][/c][/b],,,,,,,, [b][c][ff0000]Убейте 100 солдат Zirax[-][/c][/b],,,,,,,,
pda_Q0GuGuu,"It's time to get some first-hand experience fighting against the zirax in life-or-death, battlefield conditions.\n\nPractice makes perfect. But it's time to see if you're up to the challenge.\n\n[b][c][ff0000]Does not include Drones, Ripperdogs, Mechanoids, Assault Zirax, Zirax Commanders or Elite Troopers.[-][/c][/b]",,,,,,,,"Пришло время получить некоторый личный опыт, сражаясь с Zirax в условиях жизни или смерти, на поле боя.\n\nПрактика делает совершенным. Но пришло время проверить, готовы ли вы принять вызов.\n\n[b][c][ff0000]Не включает дронов, Ripperdogs, Mechanoids, Assault Zirax, Zirax Commanders или Elite Troopers.[-][/c][/b]",,,,,,,,
pda_GSE0cKO,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_qW4G8We,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 2 (Cadet).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]PDA (F1)[/b], чтобы подтвердить переход на 2-й ранг (кадет).[-][/c]",,,,,,,,
