KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_uOGECiG,"[c][2eafff]Hey, there's a [-][/c][c][ff0000]Zirax Rocket Launcher[-][/c][c][2eafff] in here.[-][/c]\n[c][2eafff]If that drone comes back, it could be useful...[-][/c]",,,,,,,,,,,,,,,,
pda_GGItWeu,Bring 6 Demolition Charges to Khalad,,,,,,,,,,,,,,,,
pda_WC0uUOR,[b][c][ff0000]WARNING:[-][/c][/b][c][ffff00] If Khalad has not spawned (Because you blew up the convoy early) then you will need to bring the charges to Khalad at The Tank.[-][/c]\n[c][ffff00]All other subsequent tasks up to reaching the drone base can be skipped manually.[-][/c],,,,,,,,,,,,,,,,
pda_a8S8YY4,Air Support,,,,,,,,,,,,,,,,
pda_uGWOSeW,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffee00]Watch out! It's a Drone Gunship![-][/c],,,,,,,,,,,,,,,,
pda_KmmuK0C,[c][ff0000]Destroy the Drone Gunship[-][/c],,,,,,,,,,,,,,,,
pda_87C4GgC,"Drone Gunships are typically used on planets with mountainous terrain and thin atmosphere. They use an array of jet thrusters to maintain altitude while remaining relatively quiet.\nTheir slow speed is attributed to their heavy armor and large weapons.\n\n[c][ffee00]Keep behind cover and use the Zirax Rocket Launcher you found in the cargo to take it down.[-][/c]\n[c][ff0000]If you've lost your launcher, there is one in each vehicle.[-][/c]",,,,,,,,,,,,,,,,
pda_eqK4qmi,"[c][2eafff]Let's get out of here, Khalad. Before they send another one![-][/c]",,,,,,,,,,,,,,,,
pda_2Oujai0,Distraction,,,,,,,,,,,,,,,,
pda_mka4aKW,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Not yet! I've set the spare charges on the transports.[-][/c]\n[c][ffee00]Prime the detonators on [i]these [/i]two and make a run for it[-][/c][c][ffffff]. [-][/c]\n[c][ffffff]The explosion should distract anything they send after us for a while.[-][/c],,,,,,,,,,,,,,,,
pda_iCSpWG0,Activate Demolition Charge #1,,,,,,,,,,,,,,,,
pda_GOeimaG,Pull the lever on both demo charges and then run.,,,,,,,,,,,,,,,,
pda_R88siGe,Activate Demolition Charge #2,,,,,,,,,,,,,,,,
pda_iGm8iBK,===,,,,,,,,,,,,,,,,
pda_WK65Oe0,[b][c][ff0000]RUN[-][/c][/b],,,,,,,,,,,,,,,,
pda_WC0GeqS,===,,,,,,,,,,,,,,,,
pda_Oa4cuiq,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffee00][b]Okay, get clear!![/b][-][/c]",,,,,,,,,,,,,,,,
pda_WCOiiSm,Mission Briefing,,,,,,,,,,,,,,,,
pda_8aAqO5K,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Okay, that should keep them preoccupied for a while.[-][/c]\n[c][ffffff]We'll make our way to the [-][/c][c][ff5c5c]Drone Base[-][/c][c][ffffff] while they're investigating.[-][/c]",,,,,,,,,,,,,,,,
pda_euCKCGq,Channel Open: [c][6bd600]Khalad[-][/c],,,,,,,,,,,,,,,,
pda_KOCeKCm,===,,,,,,,,,,,,,,,,
pda_d8CiWeL,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I'll move on ahead and use the demo charges to blow open the wall.[-][/c]\n[c][ffffff]You follow up behind me and clear out the guards and disable the shields.[-][/c],,,,,,,,,,,,,,,,
pda_FNIOKiK,Mission Briefing,,,,,,,,,,,,,,,,
pda_kOOO8CO,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Those make-shift turrets on the Drone Base can't point down, so [-][/c][c][ffee00]STAY LOW[-][/c][c][ffffff].[-][/c]\n[c][ffffff]Stick to the lowlands and valleys, avoid the heavy patrols and i'll see you around the back side of the Drone Base.[-][/c]\n[c][ffffff]Khalad out.[-][/c]",,,,,,,,,,,,,,,,
pda_Augnw8m,Channel Open: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_0SX0Bm4,===,,,,,,,,,,,,,,,,
pda_MqeG4Oq,"[c][2eafff]Do you think it's possible to reach the Drone Base on foot, IDA?[-][/c]\n[c][2eafff]I've seen those turrets in action, so I know what they can do to a ship.[-][/c]",,,,,,,,,,,,,,,,
pda_OWWIiqO,Mission Briefing,,,,,,,,,,,,,,,,
pda_UmOGGSK,[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]From the schematics I have determined that the Imperial Laser Turrets[-][/c][c][00ffee] lack a firing depression that would allow them to engage small targets close to the ground.[-][/c]\n[c][00ffee]Khalad's judgment on the matter is correct.[-][/c],,,,,,,,,,,,,,,,
pda_mi80OGC,Channel Open: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_W4W8Ku0,===,,,,,,,,,,,,,,,,
pda_0KqKaiq,[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]You should be able to get beneath the Base's firing arc on foot or a motorcycle.[-][/c]\n[c][00ffee]I calculate a 46.1% chance of detection and a 33.3% chance of failure.[-][/c],,,,,,,,,,,,,,,,
pda_e2aiG4O,Hostile Approach,,,,,,,,,,,,,,,,
pda_OOiWiWG,"[c][2eafff]Understood, IDA.\nCommander out.[-][/c]",,,,,,,,,,,,,,,,
pda_4rq8Gm8,Approach Drone Base to 750 meters,,,,,,,,,,,,,,,,
pda_Hi0qCG2,Approach the Drone Base to the safe distance of 750 meters and await Khalad's transmission.,,,,,,,,,,,,,,,,
pda_KTT4WCi,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I moved on ahead and blew open the wall of the drone base.[-][/c]\n[c][ffffff]I'm currently pinned down behind some cargo containers while half the base investigate.[-][/c],,,,,,,,,,,,,,,,
pda_qC0Ceaq,Into the Breach,,,,,,,,,,,,,,,,
pda_wZKuSM0,[c][2eafff]I'll follow you through and deal with the troopers. You stay hidden until I get there.[-][/c]\n[c][2eafff]See if you can find a terminal and find out what they're up to if possible.[-][/c],,,,,,,,,,,,,,,,
pda_44WOWm0,[c][ff0000][b]STAY LOW[/b][-][/c],,,,,,,,,,,,,,,,
pda_eWEaKOG,Keep below the range of the Drone Base's weapons.,,,,,,,,,,,,,,,,
pda_iqmi8W4,"[c][2eafff]I see the breach in the outer wall.[-][/c]\n[c][2eafff]I'll be there in a minute, just hold tight.[-][/c]",,,,,,,,,,,,,,,,
pda_eiWieu0,Enter the Drone Base,,,,,,,,,,,,,,,,
pda_MauSKeq,"The Demolition Charges used by Khalad are designed to apply tremendous force without the use of conventional incendiary explosives. Making them ideal for use in space and for explosive mining on reactive materials such as Pentaxid which could trigger a fission explosion if detonated.\nAs such, they are capable of breaking down buildings without impacting a shield.\n\n[b][c][ff0000]Enter the hole in the Drone Base's outer wall[-][/c][/b]",,,,,,,,,,,,,,,,
pda_KecqSS0,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I'm safe where I am.[-][/c]\n[c][ffffff]But you won't be able to take out those sentry guns while the shields are still up.[-][/c],,,,,,,,,,,,,,,,
pda_SKqeKaO,Shields Down,,,,,,,,,,,,,,,,
pda_GICqSiS,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffee00][b]Turn left[/b][-][/c][c][ffffff] inside the wall and you'll come to a [-][/c][b][c][ffee00]Capacitor Bank[-][/c][/b][c][ffffff].[-][/c]\n[b][c][ffee00]Pull the lever[-][/c][/b][c][ffffff] on them to cut the power to the shields, then it'll all be downhill from there.[-][/c]",,,,,,,,,,,,,,,,
pda_GO048WK,Locate the Capacitor Bank,,,,,,,,,,,,,,,,
pda_iSWgGm8,The shields are being fed by a capacitor bank left of the breach.\nPull the lever on the capacitor bank to shut down power to the shield generator and turn it off. Then you'll be free to destroy the sentry guns and spawner pads.,,,,,,,,,,,,,,,,
pda_SN08uGK,Pull the lever,,,,,,,,,,,,,,,,
pda_mKoGP44,===,,,,,,,,,,,,,,,,
pda_GKnim4e,[c][2eafff]Shields are down![-][/c]\n[c][2eafff]Time to move in and take the base. I'll head for the control room.[-][/c],,,,,,,,,,,,,,,,
pda_0CiWCio,Taking the tower,,,,,,,,,,,,,,,,
pda_KGOqu0u,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I'll take care of these turrets and meet you up there.[-][/c]\n[c][ffffff][i]Try [/i]to leave some of these bastards for me.[-][/c],,,,,,,,,,,,,,,,
pda_8kWGq4q,Take over the Control Room,,,,,,,,,,,,,,,,
pda_KKGqWW4,"The Drone Base has 3 upper levels and only 1 underground level.\nUnlike a complete Xenu Drone Base that has 3 underground levels, this drone base is still under construction with many temporary measures included in it that are why it's been so easily to get this far.\n[c][ff0000]The Control Room is located at the top of the tower.[-][/c]",,,,,,,,,,,,,,,,
pda_mOORKmq,[c][2eafff]I've reached the Control Room. Engaging hostiles.[-][/c],,,,,,,,,,,,,,,,
pda_kmOKWqu,Going down,,,,,,,,,,,,,,,,
pda_8i8GGGS,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Take care of the stragglers and activate the elevator. I'll catch up with you in a second.[-][/c],,,,,,,,,,,,,,,,
pda_880mOq4,Clear the Control Room,,,,,,,,,,,,,,,,
pda_SAK0ecq,The Elevator is controlled by two levers on opposite sides of the Control Room.\nBoth must be pulled in order to progress.,,,,,,,,,,,,,,,,
pda_KWKaW8G,Activate both Elevator Controls,,,,,,,,,,,,,,,,
pda_0S4iCaK,===,,,,,,,,,,,,,,,,
pda_u6WS4um,Activate Elevator,,,,,,,,,,,,,,,,
pda_sCKu408,===,,,,,,,,,,,,,,,,
pda_OAq0a4a,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Come over here and take a look at this console.[-][/c],,,,,,,,,,,,,,,,
pda_SqCoWWG,System Control,,,,,,,,,,,,,,,,
pda_iS88440,Speak to Khalad,,,,,,,,,,,,,,,,
pda_O4SSiqm,[c][2eafff]Damn you're sneaky...[-][/c]\n[c][2eafff]I didn't even hear you come up here.[-][/c],,,,,,,,,,,,,,,,
pda_6OWGmW4,"Khalad is in front of the main terminal in front of the Elevator.\n\n[c][ff0000]If Khalad has not appeared, you may need to leave the room.[-][/c]",,,,,,,,,,,,,,,,
pda_aGqO4uW,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Before you go, my friend...[-][/c]\n[c][ffffff]Would you mind stepping up to that window? I have a surprise that you might like.[-][/c]",,,,,,,,,,,,,,,,
pda_CcOaCWq,Fireworks,,,,,,,,,,,,,,,,
pda_i8uKm4m,Approach the window,,,,,,,,,,,,,,,,
pda_aW8Gmm0,Khalad has a surprise for you.,,,,,,,,,,,,,,,,
pda_OCa0UGC,[c][2eafff]How'd you manage [i]that[/i]?[-][/c]\n[c][2eafff]Did you divert all the power to the turrets or something?[-][/c],,,,,,,,,,,,,,,,
pda_O4qWgau,Underdeck,,,,,,,,,,,,,,,,
pda_GW4sQC0,Reach the lower level,,,,,,,,,,,,,,,,
pda_GPKOWH0,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]While I was waiting for you, I placed a couple of spare Demolition Charges on each of the base's turrets.[-][/c]\n[c][ffffff]It didn't seem right to just [i]leave [/i]them like that.[-][/c]",,,,,,,,,,,,,,,,
pda_u4GKW4G,===,,,,,,,,,,,,,,,,
pda_OKu0eC4,"[c][2eafff]It was a nice surprise.[-][/c]\n[c][2eafff]Very thoughtful of you, Khalad.[-][/c]",,,,,,,,,,,,,,,,
pda_m8u0kYe,Underdeck,,,,,,,,,,,,,,,,
pda_uaguKO4,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I don't think the zirax will appreciate it though.[-][/c]\n[c][ffffff]Oh well, i'll let you get on with it.[-][/c]",,,,,,,,,,,,,,,,
pda_iuiIeqK,Reach the lower level,,,,,,,,,,,,,,,,
pda_DaquSCa,The Drone Base uses a Retractible Elevator instead of a Gravplated Elevator.\nYou must stand on the Elevator and activate it for it to move.,,,,,,,,,,,,,,,,
pda_KSCtaCG,[c][2eafff]I've reached the lower level.[-][/c]\n[c][2eafff]Engaging hostiles...[-][/c],,,,,,,,,,,,,,,,
pda_uKSqW0K,Providence,,,,,,,,,,,,,,,,
pda_9K0u8kS,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]You won't believe what i've found.[-][/c]\n[c][ffffff]Pull that door release and come into the [-][/c][c][ffee00]Holding Cells[-][/c][c][ffffff]. [-][/c][c][ff5c5c]Watch your back though, there's still a guard left.[-][/c]",,,,,,,,,,,,,,,,
pda_q0iixq0,Access Prisoner Holding,,,,,,,,,,,,,,,,
pda_0iO40sm,There is a door release lever next to the door.,,,,,,,,,,,,,,,,
pda_8e4C44e,Eliminate the Guard,,,,,,,,,,,,,,,,
pda_ue4CieS,===,,,,,,,,,,,,,,,,
pda_CeweSYS,[c][2eafff]Hostile down![-][/c],,,,,,,,,,,,,,,,
pda_0qK0O48,Speak to Khalad,,,,,,,,,,,,,,,,
pda_ma0CSCi,Speak to Khalad once the room is secure,,,,,,,,,,,,,,,,
pda_4486oqu,Hard Decisions,,,,,,,,,,,,,,,,
pda_maoCSOS,[c][ffffff][b]Choose what do to with the prisoners[/b][-][/c]\n[c][bdbdbd]Your choices will be finalized when you leave the room.[-][/c],,,,,,,,,,,,,,,,
pda_a8IKimO,Free Torv (Cell #2),,,,,,,,,,,,,,,,
pda_uGYseC0,Pull the lever to Torv's cell to free him,,,,,,,,,,,,,,,,
pda_SqeW4WK,Free Geam (Cell #1),,,,,,,,,,,,,,,,
pda_i0qaeCO,Pull the lever to Geam's Cell to free him.,,,,,,,,,,,,,,,,
pda_G0OiG4e,[c][ff0000]Execute Geam[-][/c],,,,,,,,,,,,,,,,
pda_820KOSu,"Open the door, walk in there and shoot him in the head.",,,,,,,,,,,,,,,,
pda_CC00qCC,[b][c][2eafff]Leave[-][/c][/b],,,,,,,,,,,,,,,,
pda_OuOii0G,"Once you leave the room, your choices are finalized and all subsequent actions will be considered permanent.\nBut still... don't go back and shoot the people after you've saved them. Especially Torv, he's great. He'll only respawn at his clone chamber and he'll be back later in all sorts of stupid jams that needs you to rescue him from in future.",,,,,,,,,,,,,,,,
pda_qW8Gmme,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]For what it's worth, I believe you did the right thing.[-][/c]",,,,,,,,,,,,,,,,
pda_ammGOuK,Finishing the Mission,,,,,,,,,,,,,,,,
pda_iSiOxmG,[c][2eafff]Let's just finish the mission.[-][/c]\n[c][2eafff]The system core should be up ahead and once it's destroyed we can leave this place.[-][/c],,,,,,,,,,,,,,,,
pda_uuSeGim,Breach the System Core,,,,,,,,,,,,,,,,
pda_rViu0ue,"The System Core is the heart of the Drone Base. Once it is disabled, it will no longer be able to launch drones or troop transports.",,,,,,,,,,,,,,,,
pda_m0uK0a8,[c][2eafff]I've located the System Core.[-][/c]\n[c][2eafff]It's only guarded by autonomous defenses. We must've depopulated the entire base.[-][/c],,,,,,,,,,,,,,,,
pda_CiaaWWW,Forced Shutdown,,,,,,,,,,,,,,,,
pda_e80Oeui,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]The core is shielded.[-][/c]\n[c][ffffff]There should be a [-][/c][c][ffee00]core access terminal[-][/c][c][ffffff] in the room that will give you access to the core's systems and let you initiate a [-][/c][c][ff0000]Core Purge[-][/c][c][ffffff].[-][/c],,,,,,,,,,,,,,,,
pda_e6g0UHS,Access the Core Console,,,,,,,,,,,,,,,,
pda_WiK4GuE,Inside the System Core Room is a console used to control the core in the event that the Drone Base goes into lockdown and the core is cut off from external inputs to prevent attempts at hacking or modifying data.\nThis console is the only way to access the System Core in this state and is used to either remove the lockdown or to initiate a Core Purge in the event of a takeover by a hostile entity like The Legacy.,,,,,,,,,,,,,,,,
pda_GGiGm0q,[c][ffee00][b]< Core Purge Initiated >[/b][-][/c]\n[b][c][ffee00]System Core will Self-Destruct in 10 seconds[-][/c][/b]\n[c][ffee00][b]Vacate System Core[/b][-][/c],,,,,,,,,,,,,,,,
pda_WJOEuCi,[c][ff0000][b]Self-Destruct Sequence[/b][-][/c],,,,,,,,,,,,,,,,
pda_iCOOaqK,Vacate the System Core Room,,,,,,,,,,,,,,,,
pda_8qKK600,"Leave the system core room. The Self-destruct system will activate after leaving the room.\nIf it does not, you will have to auto-complete the task.",,,,,,,,,,,,,,,,
pda_CCKK4Cq,[b][c][ffee00]< Shutting Down >[-][/c][/b],,,,,,,,,,,,,,,,
pda_8eCKqSG,Mission Complete,,,,,,,,,,,,,,,,
pda_0Qqq8eS,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]We are victorious![-][/c]\n[c][ffffff]Finally, my people will be free![-][/c]",,,,,,,,,,,,,,,,
pda_ICXuSCi,Channel Open: [c][6bd600]Khalad[-][/c],,,,,,,,,,,,,,,,
pda_ummaGWS,===,,,,,,,,,,,,,,,,
pda_cq4quun,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I will... take care of things here and meet you back at the tank, my friend.[-][/c]\n[c][ffffff]There is much to do now and many preparations to begin.[-][/c]",,,,,,,,,,,,,,,,
pda_m0eCK8q,Mission Complete,,,,,,,,,,,,,,,,
pda_CWCSsmK,"[c][2eafff]We'll talk later, Khalad.[-][/c]\n[c][2eafff]See you then.[-][/c]",,,,,,,,,,,,,,,,
pda_40m4SWS,Return to Base,,,,,,,,,,,,,,,,
pda_KC4iuum,"Return to the Ruined Water Tank and meet with Khalad.\n\nYou can dismantle the Drone Base. However, if you are playing on a server it is recommended to leave some blocks so that it can regenerate for other players.",,,,,,,,,,,,,,,,
pda_qSmqT0u,Speak to Khalad,,,,,,,,,,,,,,,,
pda_4Ge8Ymi,Khalad is on the lowest level of the tank.,,,,,,,,,,,,,,,,
pda_WWuu0KW,A New Chief,,,,,,,,,,,,,,,,
pda_8OWIG0m,"[c][2eafff]You know what, IDA?[-][/c]\n[c][2eafff]I think Khalad's going to be alright for now and the future of the Tal'on on this planet is in good hands.[-][/c]",,,,,,,,,,,,,,,,
pda_8S8ui44,Channel Open: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_l0OC8e0,===,,,,,,,,,,,,,,,,
pda_eOqGuuK,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I agree, Commander.[-][/c]\n[c][00ffee]That is provided his uncle can find him a suitable companion to keep his attention on village life.[-][/c]",,,,,,,,,,,,,,,,
pda_m8ieG7O,Closing Channel: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_GeOqGqC,===,,,,,,,,,,,,,,,,
pda_86KKeuq,[c][2eafff]Give the poor guy a break![-][/c]\n[c][2eafff]He's only just become chief. He needs a little time before he gets a shock like that.[-][/c],,,,,,,,,,,,,,,,
pda_mWqCEqu,"This marks the final Chapter of the [c][6bd600][b]Tal'on Story Missions[/b][-][/c] (for now)\nThe next chain of Tal'on Missions will resume with the addition of the Ocean Planet: Ampathos in around v1.7\n\nThis story chain was written by [c][ff5c5c]Vermillion[-][/c], CEO of Forge Aerospace, Creator of Reforged Galaxy.",,,,,,,,,,,,,,,,
pda_WOah8SP,[b]Chapter 2:[/b] [b][c][ffee00]Cloak and Dagger[-][/c][/b],,,,,,,,,,,,,,,,
pda_8SeucmC,"[c][ffee00][b]Chapter 2: Cloak and Dagger[/b][-][/c]\n\nYou've gotten yourself involved with a lone-wolf band of pirates headed by one Markos Vatar. A paranoid and rude sort of guy with a vendetta against Polaris.\nThere's a big heist in the works and if you can earn their trust, you can get a spot on the team for the big score.\n\n[c][c0c0c0]* * *[-][/c]\n[u][c][ffee00][b]PIRATE STORYLINE[/b][-][/c][/u]\n[c][c0c0c0]Chapter 1: Unlawful Possession[-][/c]\n[c][00ffee]Chapter 2: Cloak and Dagger[-][/c]\n[c][c0c0c0]Chapter 3: Inside Job[-][/c]\n[c][c0c0c0]Chapter 4: Assault and Battery[-][/c]\n[c][c0c0c0]Chapter 5: Rival Syndicate[-][/c]\n[c][c0c0c0]Chapter 6: A Debt To Pay[-][/c]",,,,,,,,,,,,,,,,
pda_umKq8qu,"[c][ffee00][b]Chapter 2: Cloak and Dagger[/b][-][/c]\n\nYou've gotten yourself involved with a lone-wolf band of pirates headed by one Markos Vatar. A paranoid and rude sort of guy with a vendetta against Polaris.\nThere's a big heist in the works and if you can earn their trust, you can get a spot on the team for the big score.",,,,,,,,,,,,,,,,
pda_SKCKEmi,Employment Opportunities,,,,,,,,,,,,,,,,
pda_SKmOiuS,"[c][2eafff]IDA, can you open a channel to Markos.[-][/c]\n[c][2eafff]I think it's about time we talked about that ""other job""[-][/c]",,,,,,,,,,,,,,,,
pda_0ms8mKq,Channel Open: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_u80KCmO,===,,,,,,,,,,,,,,,,
pda_WKKSy4W,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Commander, You are already a ranking member of the UCH. You do not need further employment.[-][/c]\n[c][00ffee]I recommend against any additional dealings with criminals.[-][/c]",,,,,,,,,,,,,,,,
pda_Cmuqmtu,Redirecting Channel,,,,,,,,,,,,,,,,
pda_0G0qmSO,===,,,,,,,,,,,,,,,,
pda_uq448e4,"[c][2eafff]Noted, IDA.[-][/c]\n[c][2eafff]But these criminals could open the door for us into Pirate information networks and supply lines for the fleet.[-][/c]\n[c][2eafff]We don't have a lot of leads [i]or [/i]friends out here, so every bit helps.[-][/c]",,,,,,,,,,,,,,,,
pda_NOO0uop,Employment Opportunities,,,,,,,,,,,,,,,,
pda_K0uimu0,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I do not agree your choices, Commander. But I do understand them.[-][/c]\n[c][00ffee]Opening a com channel to [-][/c][c][ff0000]The Red Rogue[-][/c]",,,,,,,,,,,,,,,,
pda_C8ekCui,Channel Open: [c][ffae00]Markos[-][/c],,,,,,,,,,,,,,,,
pda_ugAmcWO,===,,,,,,,,,,,,,,,,
pda_a0CEeCi,"[b][c][ffae00][ Markos ][-][/c][/b]\nWhy are you contacting me [i]now[/i]? I'm a busy many, you know?\nI don't have time to mess with small fry like you.",,,,,,,,,,,,,,,,
pda_a8GKSCm,Employment Opportunities,,,,,,,,,,,,,,,,
pda_u0Yuouq,"[c][2eafff]That's kinda rude, Markos.[-][/c]\n[c][2eafff]You said something about a big job, and since you're so busy I figured you could use some help with it.[-][/c]",,,,,,,,,,,,,,,,
